iter	Passed	Remaining
3218	216694	119892
3219	216757	119822
3220	216826	119755
3221	216890	119686
3222	216960	119621
3223	217029	119554
3224	217093	119485
3225	217164	119420
3226	217233	119353
3227	217296	119284
3228	217362	119215
3229	217435	119152
3230	217500	119083
3231	217562	119013
3232	217625	118943
3233	217690	118875
3234	217763	118810
3235	217827	118741
3236	217893	118673
3237	217955	118603
3238	218020	118534
3239	218080	118463
3240	218144	118394
3241	218222	118332
3242	218283	118262
3243	218356	118197
3244	218422	118129
3245	218489	118062
3246	218560	117996
3247	218628	117930
3248	218691	117860
3249	218753	117790
3250	218815	117720
3251	218881	117652
3252	218946	117583
3253	219016	117517
3254	219082	117449
3255	219147	117381
3256	219215	117314
3257	219281	117246
3258	219343	117175
3259	219406	117106
3260	219472	117038
3261	219542	116972
3262	219607	116904
3263	219675	116837
3264	219744	116771
3265	219815	116705
3266	219885	116639
3267	219950	116571
3268	220012	116500
3269	220077	116432
3270	220146	116366
3271	220217	116300
3272	220283	116232
3273	220348	116164
3274	220414	116096
3275	220476	116025
3276	220512	115942
3277	220579	115874
3278	220648	115808
3279	220721	115744
3280	220788	115676
3281	220864	115614
3282	220938	115550
3283	221004	115482
3284	221065	115411
3285	221125	115340
3286	221186	115270
3287	221249	115200
3288	221308	115128
3289	221378	115062
3290	221439	114992
3291	221503	114923
3292	221564	114852
3293	221623	114781
3294	221686	114711
3295	221747	114641
3296	221809	114571
3297	221871	114501
3298	221933	114431
3299	221992	114359
3300	222053	114289
3301	222117	114220
3302	222183	114152
3303	222250	114085
3304	222311	114014
3305	222374	113945
3306	222434	113873
3307	222502	113807
3308	222566	113738
3309	222626	113667
3310	222684	113595
3311	222744	113524
3312	222805	113453
3313	222873	113386
3314	222935	113317
3315	222996	113246
3316	223056	113175
3317	223118	113105
3318	223175	113033
3319	223238	112964
3320	223300	112894
3321	223367	112826
3322	223424	112754
3323	223482	112682
3324	223548	112614
3325	223608	112543
3326	223697	112487
3327	223786	112431
3328	223851	112363
3329	223918	112295
3330	223976	112223
3331	224038	112153
3332	224103	112085
3333	224163	112014
3334	224224	111944
3335	224287	111874
3336	224351	111805
3337	224415	111736
3338	224478	111667
3339	224542	111598
3340	224608	111531
3341	224671	111461
3342	224736	111393
3343	224795	111322
3344	224857	111252
3345	224918	111181
3346	224979	111111
3347	225037	111040
3348	225100	110970
3349	225163	110901
3350	225227	110832
3351	225287	110761
3352	225359	110696
3353	225417	110625
3354	225480	110555
3355	225541	110485
3356	225604	110416
3357	225667	110347
3358	225731	110278
3359	225795	110209
3360	225857	110140
3361	225926	110073
3362	225994	110006
3363	226053	109935
3364	226113	109864
3365	226179	109797
3366	226238	109725
3367	226295	109654
3368	226361	109585
3369	226427	109518
3370	226486	109447
3371	226562	109384
3372	226624	109314
3373	226694	109248
3374	226756	109178
3375	226817	109109
3376	226878	109038
3377	226942	108969
3378	227004	108900
3379	227061	108828
3380	227124	108759
3381	227185	108688
3382	227246	108618
3383	227307	108548
3384	227370	108479
3385	227431	108409
3386	227492	108339
3387	227550	108267
3388	227613	108198
3389	227676	108129
3390	227735	108058
3391	227794	107987
3392	227855	107917
3393	227925	107851
3394	227993	107785
3395	228055	107715
3396	228112	107643
3397	228173	107573
3398	228241	107506
3399	228303	107437
3400	228367	107368
3401	228423	107296
3402	228485	107226
3403	228553	107159
3404	228618	107091
3405	228680	107021
3406	228740	106951
3407	228803	106882
3408	228865	106813
3409	228936	106747
3410	228998	106677
3411	229066	106611
3412	229142	106548
3413	229206	106479
3414	229268	106410
3415	229335	106342
3416	229400	106274
3417	229465	106206
3418	229525	106136
3419	229590	106068
3420	229660	106002
3421	229725	105934
3422	229801	105870
3423	229862	105800
3424	229932	105735
3425	230005	105671
3426	230083	105608
3427	230160	105546
3428	230230	105480
3429	230292	105410
3430	230356	105342
3431	230427	105277
3432	230506	105215
3433	230588	105154
3434	230652	105086
3435	230713	105016
3436	230782	104950
3437	230847	104881
3438	230913	104814
3439	230984	104748
3440	231047	104679
3441	231114	104612
3442	231177	104543
3443	231248	104478
3444	231311	104408
3445	231379	104342
3446	231440	104272
3447	231507	104205
3448	231575	104138
3449	231636	104068
3450	231699	103999
3451	231763	103930
3452	231834	103865
3453	231899	103797
3454	231968	103731
3455	232031	103662
3456	232098	103594
3457	232159	103525
3458	232221	103455
3459	232285	103386
3460	232346	103317
3461	232406	103247
3462	232473	103180
3463	232540	103112
3464	232608	103046
3465	232672	102977
3466	232734	102908
3467	232803	102841
3468	232869	102773
3469	232942	102709
3470	233006	102640
3471	233075	102574
3472	233147	102509
3473	233217	102443
3474	233284	102376
3475	233355	102311
3476	233426	102245
3477	233504	102183
3478	233575	102118
3479	233642	102050
3480	233703	101980
3481	233767	101912
3482	233834	101845
3483	233902	101778
3484	233966	101709
3485	234029	101640
3486	234094	101572
3487	234155	101503
3488	234222	101435
3489	234288	101368
3490	234350	101298
3491	234415	101231
3492	234530	101184
3493	234609	101122
3494	234673	101053
3495	234738	100985
3496	234805	100918
3497	234866	100848
3498	234932	100781
3499	235005	100716
3500	235064	100646
3501	235129	100577
3502	235196	100510
3503	235260	100442
3504	235326	100374
3505	235384	100303
3506	235447	100234
3507	235515	100167
3508	235586	100102
3509	235647	100032
3510	235709	99963
3511	235771	99894
3512	235831	99824
3513	235892	99754
3514	235958	99686
3515	236023	99618
3516	236085	99549
3517	236152	99481
3518	236216	99413
3519	236290	99349
3520	236366	99285
3521	236439	99221
3522	236513	99157
3523	236584	99091
3524	236653	99025
3525	236717	98956
3526	236780	98887
3527	236846	98820
3528	236918	98755
3529	237002	98694
3530	237067	98626
3531	237134	98560
3532	237200	98492
3533	237269	98425
3534	237344	98362
3535	237419	98298
3536	237493	98233
3537	237572	98171
3538	237643	98105
3539	237715	98041
3540	237777	97971
3541	237843	97903
3542	237907	97835
3543	237972	97767
3544	238033	97697
3545	238092	97627
3546	238151	97556
3547	238213	97487
3548	238275	97418
3549	238338	97349
3550	238403	97281
3551	238465	97212
3552	238532	97144
3553	238596	97076
3554	238657	97007
3555	238720	96938
3556	238780	96868
3557	238842	96799
3558	238906	96730
3559	238968	96661
3560	239030	96592
3561	239092	96522
3562	239152	96453
3563	239216	96384
3564	239280	96316
3565	239340	96246
3566	239403	96177
3567	239463	96107
3568	239522	96037
3569	239591	95970
3570	239653	95901
3571	239715	95832
3572	239778	95763
3573	239840	95694
3574	239903	95625
3575	239963	95556
3576	240029	95488
3577	240086	95417
3578	240148	95348
3579	240211	95279
3580	240272	95209
3581	240338	95142
3582	240400	95073
3583	240465	95005
3584	240535	94939
3585	240600	94871
3586	240662	94802
3587	240719	94731
3588	240794	94667
3589	240852	94596
3590	240915	94528
3591	240977	94458
3592	241042	94390
3593	241105	94322
3594	241167	94253
3595	241241	94188
3596	241310	94122
3597	241377	94055
3598	241452	93991
3599	241516	93922
3600	241581	93855
3601	241644	93786
3602	241707	93718
3603	241763	93646
3604	241828	93578
3605	241889	93509
3606	241953	93440
3607	242013	93371
3608	242078	93303
3609	242140	93234
3610	242198	93163
3611	242260	93094
3612	242322	93025
3613	242384	92956
3614	242445	92887
3615	242507	92817
3616	242576	92751
3617	242642	92684
3618	242715	92619
3619	242775	92549
3620	242836	92480
3621	242896	92410
3622	242963	92343
3623	243026	92274
3624	243086	92205
3625	243147	92135
3626	243218	92070
3627	243285	92003
3628	243348	91934
3629	243413	91866
3630	243477	91798
3631	243541	91730
3632	243601	91660
3633	243663	91591
3634	243736	91527
3635	243801	91459
3636	243862	91389
3637	243927	91321
3638	243991	91253
3639	244054	91185
3640	244113	91115
3641	244190	91051
3642	244251	90982
3643	244313	90913
3644	244373	90843
3645	244436	90775
3646	244501	90707
3647	244565	90639
3648	244629	90571
3649	244694	90503
3650	244759	90435
3651	244823	90367
3652	244895	90302
3653	244962	90235
3654	245026	90166
3655	245088	90098
3656	245151	90029
3657	245214	89960
3658	245276	89892
3659	245346	89826
3660	245457	89775
3661	245536	89712
3662	245599	89644
3663	245659	89574
3664	245723	89506
3665	245787	89438
3666	245850	89369
3667	245917	89302
3668	245987	89236
3669	246059	89171
3670	246127	89104
3671	246195	89038
3672	246263	88971
3673	246330	88904
3674	246400	88838
3675	246460	88768
3676	246528	88702
3677	246602	88637
3678	246676	88572
3679	246747	88507
3680	246812	88439
3681	246875	88370
3682	246941	88303
3683	247011	88237
3684	247077	88169
3685	247143	88102
3686	247211	88035
3687	247281	87970
3688	247348	87903
3689	247413	87835
3690	247478	87767
3691	247547	87701
3692	247613	87633
3693	247671	87563
3694	247737	87495
3695	247804	87428
3696	247872	87362
3697	247936	87294
3698	248003	87226
3699	248073	87160
3700	248138	87093
3701	248205	87026
3702	248266	86956
3703	248330	86888
3704	248398	86822
3705	248464	86754
3706	248535	86688
3707	248601	86621
3708	248666	86554
3709	248731	86486
3710	248801	86420
3711	248878	86356
3712	248941	86288
3713	249014	86222
3714	249081	86155
3715	249149	86089
3716	249215	86021
3717	249283	85955
3718	249349	85887
3719	249417	85821
3720	249488	85755
3721	249551	85687
3722	249618	85619
3723	249685	85552
3724	249751	85485
3725	249818	85418
3726	249884	85350
3727	249954	85284
3728	250023	85218
3729	250087	85150
3730	250148	85081
3731	250213	85013
3732	250278	84945
3733	250345	84878
3734	250416	84813
3735	250479	84744
3736	250549	84678
3737	250621	84613
3738	250687	84545
3739	250758	84480
3740	250821	84411
3741	250888	84344
3742	250952	84276
3743	251015	84208
3744	251092	84144
3745	251155	84076
3746	251220	84008
3747	251283	83940
3748	251349	83872
3749	251414	83804
3750	251485	83739
3751	251550	83671
3752	251617	83604
3753	251678	83535
3754	251760	83473
3755	251825	83405
3756	251892	83338
3757	251958	83270
3758	252026	83204
3759	252092	83136
3760	252161	83070
3761	252227	83003
3762	252298	82937
3763	252371	82872
3764	252439	82805
3765	252510	82739
3766	252584	82675
3767	252655	82609
3768	252723	82542
3769	252796	82477
3770	252861	82409
3771	252935	82344
3772	253006	82278
3773	253071	82211
3774	253144	82146
3775	253222	82082
3776	253292	82016
3777	253360	81950
3778	253424	81881
3779	253487	81813
3780	253548	81744
3781	253614	81677
3782	253678	81609
3783	253739	81540
3784	253799	81470
3785	253859	81401
3786	253927	81334
3787	253991	81266
3788	254051	81197
3789	254126	81132
3790	254190	81064
3791	254251	80995
3792	254318	80928
3793	254385	80861
3794	254442	80791
3795	254506	80723
3796	254575	80656
3797	254640	80589
3798	254703	80520
3799	254765	80452
3800	254827	80383
3801	254894	80316
3802	254958	80248
3803	255027	80182
3804	255088	80113
3805	255151	80044
3806	255212	79975
3807	255272	79906
3808	255336	79838
3809	255397	79769
3810	255456	79700
3811	255520	79632
3812	255583	79564
3813	255647	79495
3814	255717	79430
3815	255780	79361
3816	255841	79292
3817	255901	79223
3818	255965	79155
3819	256033	79088
3820	256095	79020
3821	256154	78950
3822	256219	78883
3823	256294	78818
3824	256411	78767
3825	256474	78698
3826	256533	78629
3827	256600	78562
3828	256661	78493
3829	256719	78423
3830	256785	78356
3831	256847	78287
3832	256908	78218
3833	256967	78149
3834	257033	78081
3835	257099	78014
3836	257158	77945
3837	257224	77877
3838	257287	77809
3839	257350	77741
3840	257410	77672
3841	257473	77604
3842	257538	77536
3843	257603	77468
3844	257665	77400
3845	257732	77333
3846	257795	77264
3847	257860	77197
3848	257920	77128
3849	257984	77060
3850	258049	76992
3851	258116	76925
3852	258179	76857
3853	258242	76789
3854	258310	76722
3855	258370	76653
3856	258440	76587
3857	258511	76521
3858	258595	76459
3859	258660	76392
3860	258716	76321
3861	258777	76252
3862	258839	76184
3863	258899	76115
3864	258963	76047
3865	259024	75978
3866	259083	75909
3867	259147	75841
3868	259211	75773
3869	259274	75705
3870	259335	75636
3871	259396	75568
3872	259460	75500
3873	259523	75431
3874	259585	75363
3875	259652	75296
3876	259710	75226
3877	259775	75159
3878	259835	75090
3879	259897	75021
3880	259960	74953
3881	260022	74885
3882	260085	74817
3883	260146	74748
3884	260209	74680
3885	260275	74613
3886	260340	74545
3887	260402	74477
3888	260460	74407
3889	260524	74339
3890	260589	74272
3891	260658	74206
3892	260722	74138
3893	260786	74070
3894	260845	74001
3895	260921	73936
3896	260984	73868
3897	261049	73801
3898	261108	73731
3899	261178	73665
3900	261242	73598
3901	261304	73529
3902	261370	73462
3903	261443	73397
3904	261515	73331
3905	261585	73265
3906	261652	73198
3907	261723	73132
3908	261792	73066
3909	261853	72997
3910	261921	72930
3911	261987	72863
3912	262052	72796
3913	262119	72729
3914	262188	72662
3915	262254	72595
3916	262322	72528
3917	262389	72461
3918	262451	72393
3919	262518	72326
3920	262587	72260
3921	262658	72194
3922	262725	72127
3923	262788	72059
3924	262854	71991
3925	262922	71925
3926	262991	71858
3927	263056	71791
3928	263120	71723
3929	263181	71654
3930	263248	71588
3931	263327	71524
3932	263392	71456
3933	263455	71388
3934	263522	71321
3935	263586	71253
3936	263655	71187
3937	263718	71119
3938	263781	71051
3939	263845	70983
3940	263914	70917
3941	263985	70851
3942	264051	70784
3943	264119	70717
3944	264184	70650
3945	264247	70582
3946	264311	70514
3947	264375	70446
3948	264444	70380
3949	264505	70311
3950	264585	70248
3951	264660	70183
3952	264723	70115
3953	264789	70048
3954	264853	69980
3955	264919	69913
3956	264988	69846
3957	265054	69779
3958	265126	69713
3959	265193	69646
3960	265261	69580
3961	265331	69513
3962	265396	69446
3963	265462	69379
3964	265530	69312
3965	265595	69245
3966	265666	69179
3967	265736	69112
3968	265806	69046
3969	265867	68978
3970	265932	68910
3971	266000	68843
3972	266066	68776
3973	266131	68709
3974	266195	68641
3975	266256	68573
3976	266315	68504
3977	266381	68436
3978	266455	68371
3979	266520	68304
3980	266586	68237
3981	266653	68170
3982	266718	68102
3983	266783	68035
3984	266854	67969
3985	266917	67901
3986	266987	67834
3987	267054	67768
3988	267177	67715
3989	267244	67648
3990	267325	67584
3991	267399	67519
3992	267473	67454
3993	267551	67390
3994	267615	67322
3995	267680	67255
3996	267753	67189
3997	267825	67123
3998	267893	67057
3999	267956	66989
4000	268018	66920
4001	268089	66854
4002	268160	66788
4003	268227	66721
4004	268297	66655
4005	268368	66589
4006	268432	66521
4007	268498	66454
4008	268567	66388
4009	268644	66323
4010	268722	66259
4011	268781	66190
4012	268845	66122
4013	268916	66056
4014	268981	65989
4015	269046	65921
4016	269121	65856
4017	269189	65790
4018	269261	65724
4019	269331	65657
4020	269406	65592
4021	269470	65525
4022	269542	65459
4023	269609	65392
4024	269674	65324
4025	269737	65256
4026	269799	65188
4027	269859	65119
4028	269922	65051
4029	269984	64983
4030	270046	64915
4031	270109	64847
4032	270171	64779
4033	270231	64710
4034	270294	64642
4035	270353	64573
4036	270410	64504
4037	270470	64435
4038	270535	64368
4039	270600	64301
4040	270661	64232
4041	270724	64164
4042	270790	64097
4043	270849	64028
4044	270910	63960
4045	270970	63891
4046	271036	63824
4047	271098	63756
4048	271155	63687
4049	271217	63619
4050	271281	63551
4051	271345	63483
4052	271405	63415
4053	271470	63347
4054	271533	63279
4055	271593	63211
4056	271655	63142
4057	271716	63074
4058	271781	63007
4059	271843	62939
4060	271909	62871
4061	271972	62804
4062	272036	62736
4063	272101	62668
4064	272166	62601
4065	272234	62534
4066	272296	62466
4067	272360	62399
4068	272431	62333
4069	272496	62265
4070	272569	62200
4071	272631	62132
4072	272695	62064
4073	272762	61997
4074	272822	61929
4075	272887	61861
4076	272955	61794
4077	273014	61726
4078	273080	61658
4079	273146	61591
4080	273217	61525
4081	273280	61458
4082	273342	61389
4083	273402	61321
4084	273467	61254
4085	273528	61185
4086	273587	61116
4087	273645	61048
4088	273704	60979
4089	273772	60912
4090	273834	60844
4091	273895	60776
4092	273960	60709
4093	274022	60641
4094	274079	60571
4095	274143	60504
4096	274203	60435
4097	274264	60367
4098	274330	60300
4099	274391	60232
4100	274450	60163
4101	274512	60095
4102	274576	60027
4103	274637	59959
4104	274696	59891
4105	274760	59823
4106	274817	59754
4107	274878	59686
4108	274938	59617
4109	274999	59549
4110	275063	59482
4111	275122	59413
4112	275181	59344
4113	275241	59276
4114	275298	59207
4115	275360	59139
4116	275424	59072
4117	275483	59003
4118	275546	58935
4119	275605	58867
4120	275663	58798
4121	275724	58730
4122	275785	58662
4123	275849	58594
4124	275909	58526
4125	275968	58457
4126	276031	58389
4127	276097	58322
4128	276177	58258
4129	276243	58191
4130	276316	58126
4131	276388	58060
4132	276459	57994
4133	276524	57926
4134	276589	57859
4135	276649	57791
4136	276710	57723
4137	276780	57657
4138	276852	57591
4139	276920	57524
4140	276984	57457
4141	277050	57390
4142	277111	57321
4143	277179	57255
4144	277241	57187
4145	277306	57119
4146	277370	57052
4147	277439	56986
4148	277506	56919
4149	277568	56851
4150	277637	56785
4151	277702	56717
4152	277770	56651
4153	277842	56585
4154	277903	56516
4155	277966	56449
4156	278028	56381
4157	278096	56314
4158	278170	56249
4159	278237	56182
4160	278367	56128
4161	278435	56061
4162	278508	55996
4163	278599	55934
4164	278681	55870
4165	278759	55805
4166	278833	55739
4167	278914	55675
4168	278987	55610
4169	279058	55543
4170	279130	55478
4171	279192	55410
4172	279259	55343
4173	279323	55275
4174	279395	55209
4175	279459	55142
4176	279526	55075
4177	279594	55008
4178	279662	54941
4179	279730	54875
4180	279796	54808
4181	279857	54740
4182	279919	54672
4183	279985	54605
4184	280053	54538
4185	280126	54472
4186	280204	54408
4187	280269	54340
4188	280340	54274
4189	280411	54208
4190	280478	54141
4191	280552	54075
4192	280629	54010
4193	280712	53947
4194	280779	53880
4195	280849	53813
4196	280924	53748
4197	280989	53681
4198	281061	53615
4199	281130	53548
4200	281204	53483
4201	281270	53416
4202	281335	53348
4203	281411	53283
4204	281487	53218
4205	281556	53151
4206	281621	53084
4207	281691	53017
4208	281758	52951
4209	281828	52884
4210	281897	52818
4211	281960	52750
4212	282030	52683
4213	282096	52616
4214	282160	52549
4215	282225	52482
4216	282289	52414
4217	282351	52346
4218	282421	52280
4219	282498	52215
4220	282564	52148
4221	282639	52082
4222	282700	52014
4223	282778	51949
4224	282848	51883
4225	282916	51816
4226	282984	51749
4227	283054	51683
4228	283117	51615
4229	283184	51548
4230	283248	51481
4231	283322	51415
4232	283391	51349
4233	283456	51281
4234	283524	51215
4235	283593	51148
4236	283667	51082
4237	283746	51018
4238	283818	50952
4239	283906	50888
4240	283977	50822
4241	284043	50755
4242	284118	50690
4243	284188	50623
4244	284256	50556
4245	284335	50491
4246	284404	50425
4247	284474	50358
4248	284544	50292
4249	284622	50227
4250	284692	50161
4251	284767	50095
4252	284836	50028
4253	284907	49962
4254	284974	49895
4255	285041	49828
4256	285107	49761
4257	285172	49694
4258	285228	49625
4259	285293	49557
4260	285354	49490
4261	285419	49422
4262	285482	49355
4263	285545	49287
4264	285605	49219
4265	285667	49151
4266	285737	49085
4267	285812	49019
4268	285889	48954
4269	285954	48886
4270	286033	48821
4271	286105	48755
4272	286171	48688
4273	286236	48621
4274	286300	48553
4275	286372	48487
4276	286439	48420
4277	286505	48353
4278	286578	48287
4279	286647	48221
4280	286713	48154
4281	286780	48086
4282	286850	48020
4283	286912	47952
4284	286974	47884
4285	287039	47817
4286	287109	47751
4287	287173	47683
4288	287237	47616
4289	287305	47549
4290	287369	47481
4291	287434	47414
4292	287500	47347
4293	287569	47280
4294	287633	47213
4295	287701	47146
4296	287773	47080
4297	287839	47013
4298	287901	46945
4299	287966	46878
4300	288034	46811
4301	288103	46744
4302	288170	46677
4303	288230	46609
4304	288295	46542
4305	288363	46475
4306	288430	46408
4307	288492	46340
4308	288555	46273
4309	288620	46206
4310	288684	46138
4311	288746	46070
4312	288810	46003
4313	288877	45936
4314	288936	45868
4315	289008	45802
4316	289086	45736
4317	289147	45669
4318	289217	45602
4319	289282	45535
4320	289356	45469
4321	289468	45409
4322	289551	45345
4323	289616	45277
4324	289682	45210
4325	289748	45143
4326	289822	45077
4327	289898	45012
4328	289978	44947
4329	290056	44881
4330	290129	44815
4331	290204	44749
4332	290276	44683
4333	290353	44618
4334	290437	44553
4335	290508	44487
4336	290577	44420
4337	290649	44354
4338	290724	44288
4339	290788	44221
4340	290856	44154
4341	290924	44087
4342	290990	44020
4343	291059	43953
4344	291124	43886
4345	291186	43818
4346	291248	43750
4347	291309	43683
4348	291374	43615
4349	291439	43548
4350	291505	43481
4351	291566	43413
4352	291632	43346
4353	291696	43278
4354	291762	43211
4355	291827	43144
4356	291892	43077
4357	291959	43010
4358	292023	42942
4359	292086	42875
4360	292147	42807
4361	292212	42739
4362	292278	42672
4363	292349	42606
4364	292413	42539
4365	292483	42472
4366	292553	42405
4367	292618	42338
4368	292679	42270
4369	292746	42203
4370	292819	42137
4371	292898	42072
4372	292976	42006
4373	293049	41940
4374	293123	41874
4375	293204	41809
4376	293289	41745
4377	293362	41679
4378	293439	41613
4379	293531	41550
4380	293610	41484
4381	293691	41419
4382	293763	41353
4383	293850	41289
4384	293942	41225
4385	294024	41160
4386	294109	41096
4387	294190	41031
4388	294280	40967
4389	294367	40903
4390	294455	40838
4391	294534	40773
4392	294610	40707
4393	294692	40642
4394	294770	40576
4395	294843	40510
4396	294921	40445
4397	295002	40380
4398	295084	40314
4399	295157	40248
4400	295237	40183
4401	295305	40116
4402	295375	40049
4403	295453	39984
4404	295522	39917
4405	295589	39850
4406	295655	39783
4407	295738	39718
4408	295820	39652
4409	295889	39586
4410	295961	39519
4411	296027	39452
4412	296101	39386
4413	296173	39319
4414	296238	39252
4415	296311	39186
4416	296386	39120
4417	296453	39052
4418	296526	38986
4419	296594	38919
4420	296670	38853
4421	296734	38786
4422	296809	38720
4423	296881	38653
4424	296947	38586
4425	297015	38519
4426	297081	38452
4427	297156	38386
4428	297229	38319
4429	297304	38253
4430	297375	38187
4431	297445	38120
4432	297511	38053
4433	297577	37985
4434	297645	37918
4435	297724	37853
4436	297798	37786
4437	297875	37721
4438	297942	37653
4439	298016	37587
4440	298086	37520
4441	298156	37454
4442	298221	37386
4443	298282	37318
4444	298348	37251
4445	298412	37184
4446	298489	37118
4447	298569	37052
4448	298633	36985
4449	298699	36917
4450	298760	36850
4451	298835	36783
4452	298902	36716
4453	298973	36650
4454	299040	36582
4455	299106	36515
4456	299175	36448
4457	299238	36381
4458	299301	36313
4459	299375	36247
4460	299448	36180
4461	299513	36113
4462	299587	36047
4463	299658	35980
4464	299725	35913
4465	299795	35846
4466	299861	35779
4467	299926	35711
4468	299992	35644
4469	300068	35578
4470	300140	35512
4471	300210	35445
4472	300277	35378
4473	300346	35311
4474	300413	35244
4475	300487	35177
4476	300555	35110
4477	300628	35044
4478	300697	34977
4479	300763	34910
4480	300836	34843
4481	300905	34776
4482	300970	34709
4483	301043	34642
4484	301121	34576
4485	301197	34510
4486	301271	34444
4487	301352	34378
4488	301425	34312
4489	301496	34245
4490	301566	34178
4491	301629	34111
4492	301699	34044
4493	301761	33976
4494	301825	33909
4495	301886	33841
4496	301949	33773
4497	302051	33710
4498	302121	33643
4499	302181	33575
4500	302244	33508
4501	302308	33440
4502	302369	33372
4503	302433	33305
4504	302494	33237
4505	302560	33170
4506	302626	33102
4507	302692	33035
4508	302752	32967
4509	302810	32899
4510	302874	32832
4511	302937	32764
4512	303001	32697
4513	303066	32629
4514	303124	32561
4515	303187	32493
4516	303249	32426
4517	303309	32358
4518	303374	32290
4519	303435	32223
4520	303498	32155
4521	303567	32088
4522	303626	32020
4523	303692	31953
4524	303762	31886
4525	303839	31820
4526	303909	31753
4527	303987	31687
4528	304066	31621
4529	304133	31554
4530	304198	31487
4531	304255	31419
4532	304319	31351
4533	304385	31284
4534	304451	31217
4535	304516	31149
4536	304598	31084
4537	304672	31017
4538	304747	30951
4539	304817	30884
4540	304884	30817
4541	304950	30750
4542	305024	30683
4543	305097	30617
4544	305168	30550
4545	305231	30482
4546	305289	30414
4547	305355	30347
4548	305416	30279
4549	305478	30212
4550	305540	30144
4551	305602	30076
4552	305663	30009
4553	305728	29941
4554	305788	29873
4555	305851	29806
4556	305912	29738
4557	305972	29670
4558	306034	29603
4559	306096	29535
4560	306158	29467
4561	306216	29400
4562	306277	29332
4563	306341	29264
4564	306408	29197
4565	306470	29130
4566	306537	29063
4567	306603	28995
4568	306671	28928
4569	306734	28861
4570	306795	28793
4571	306858	28725
4572	306919	28658
4573	306975	28590
4574	307038	28522
4575	307101	28455
4576	307160	28387
4577	307222	28319
4578	307286	28252
4579	307365	28186
4580	307433	28119
4581	307507	28052
4582	307583	27986
4583	307657	27920
4584	307725	27852
4585	307796	27786
4586	307866	27719
4587	307932	27652
4588	307994	27584
4589	308055	27516
4590	308117	27449
4591	308184	27382
4592	308241	27314
4593	308308	27247
4594	308387	27181
4595	308448	27113
4596	308515	27046
4597	308578	26978
4598	308656	26912
4599	308716	26844
4600	308777	26777
4601	308846	26710
4602	308912	26643
4603	308980	26576
4604	309051	26509
4605	309118	26442
4606	309191	26375
4607	309262	26308
4608	309330	26241
4609	309404	26175
4610	309469	26107
4611	309538	26040
4612	309608	25974
4613	309677	25907
4614	309743	25839
4615	309808	25772
4616	309879	25705
4617	309952	25639
4618	310018	25571
4619	310087	25505
4620	310163	25438
4621	310227	25371
4622	310293	25304
4623	310357	25236
4624	310424	25169
4625	310496	25102
4626	310584	25037
4627	310654	24970
4628	310721	24903
4629	310792	24836
4630	310862	24769
4631	310938	24703
4632	311005	24636
4633	311079	24569
4634	311148	24502
4635	311210	24435
4636	311281	24368
4637	311345	24300
4638	311416	24233
4639	311488	24167
4640	311554	24100
4641	311618	24032
4642	311683	23965
4643	311752	23898
4644	311815	23830
4645	311882	23763
4646	311945	23696
4647	312089	23635
4648	312159	23568
4649	312224	23500
4650	312292	23433
4651	312356	23366
4652	312425	23299
4653	312492	23232
4654	312570	23165
4655	312638	23098
4656	312707	23031
4657	312778	22964
4658	312850	22898
4659	312920	22831
4660	312986	22763
4661	313056	22696
4662	313130	22630
4663	313201	22563
4664	313272	22496
4665	313340	22429
4666	313407	22362
4667	313478	22295
4668	313552	22228
4669	313619	22161
4670	313687	22094
4671	313759	22027
4672	313829	21960
4673	313904	21894
4674	313982	21827
4675	314082	21762
4676	314175	21697
4677	314250	21630
4678	314314	21563
4679	314383	21496
4680	314455	21429
4681	314527	21362
4682	314614	21296
4683	314680	21229
4684	314746	21162
4685	314810	21094
4686	314877	21027
4687	314950	20960
4688	315018	20893
4689	315087	20826
4690	315153	20759
4691	315234	20693
4692	315302	20626
4693	315368	20558
4694	315432	20491
4695	315506	20424
4696	315570	20357
4697	315635	20289
4698	315703	20222
4699	315772	20155
4700	315839	20088
4701	315905	20021
4702	315937	19951
4703	316018	19885
4704	316102	19819
4705	316184	19753
4706	316261	19686
4707	316328	19619
4708	316390	19551
4709	316459	19484
4710	316530	19417
4711	316598	19350
4712	316658	19283
4713	316715	19215
4714	316778	19147
4715	316837	19080
4716	316898	19012
4717	316964	18945
4718	317032	18878
4719	317090	18810
4720	317147	18742
4721	317204	18674
4722	317268	18607
4723	317328	18539
4724	317386	18472
4725	317444	18404
4726	317518	18337
4727	317578	18270
4728	317639	18202
4729	317697	18134
4730	317759	18067
4731	317816	17999
4732	317871	17931
4733	317928	17864
4734	317993	17796
4735	318051	17729
4736	318111	17661
4737	318170	17594
4738	318237	17526
4739	318296	17459
4740	318356	17391
4741	318429	17324
4742	318500	17257
4743	318566	17190
4744	318625	17123
4745	318686	17055
4746	318757	16988
4747	318818	16921
4748	318876	16853
4749	318934	16786
4750	318992	16718
4751	319058	16651
4752	319116	16583
4753	319176	16516
4754	319238	16448
4755	319305	16381
4756	319364	16313
4757	319425	16246
4758	319484	16178
4759	319548	16111
4760	319607	16044
4761	319666	15976
4762	319725	15909
4763	319789	15841
4764	319847	15774
4765	319904	15706
4766	319973	15639
4767	320037	15572
4768	320096	15504
4769	320162	15437
4770	320221	15370
4771	320288	15302
